Subject,Course Name,Course URL 
"Business
          ",国际市场营销学 | International Marketing,https://www.class-central.com/course/edx--international-marketing-6363
"Business
          ",Introduction to Project Management,https://www.class-central.com/course/edx-introduction-to-project-management-3836
"Programming
          ",Fitting Statistical Models to Data with Python,https://www.class-central.com/course/coursera-fitting-statistical-models-to-data-with-python-12633
"Programming
          ",Rapid Gameplay Prototyping,https://www.class-central.com/course/coursera-rapid-gameplay-prototyping-11243
"Programming
          ",用 Python 做商管程式設計（三）(Programming for Business Computing in Python (3)),https://www.class-central.com/course/coursera--python---programming-for-business-computing-in-python-3-11205
"Science
          ",UT.1.01x: Energy 101,https://www.class-central.com/course/edx-ut-1-01x-energy-101-814
"Science
          ",CTB3365x: Introduction to Water Treatment,https://www.class-central.com/course/edx-ctb3365x-introduction-to-water-treatment-908
"Science
          ",Sustainable Energy Innovation,https://www.class-central.com/course/canvas-network-sustainable-energy-innovation-1066
"Computer Science
          ",IoT Capstone Project,https://www.class-central.com/course/edx-iot-capstone-project-9755
"Computer Science
          ",Machine Learning with Python: from Linear Models to Deep Learning,https://www.class-central.com/course/edx-machine-learning-with-python-from-linear-models-to-deep-learning-11483
"Computer Science
          ",Internet of Things Capstone V2: Build a Mobile Surveillance System,https://www.class-central.com/course/coursera-internet-of-things-capstone-v2-build-a-mobile-surveillance-system-10380
"Education & Teaching
          ",Digital library in principle and practice,https://www.class-central.com/course/emma-digital-library-in-principle-and-practice-5887
"Education & Teaching
          ",Esempi di strumenti didattici,https://www.class-central.com/course/eduopen-esempi-di-strumenti-didattici-7679
"Education & Teaching
          ",Teaching Speaking & Listening Skills,https://www.class-central.com/course/canvas-network-teaching-speaking-listening-skills-6283
"Education & Teaching
          ",L'uso consapevole di Internet nella didattica,https://www.class-central.com/course/eduopen-l-uso-consapevole-di-internet-nella-didattica-7712
"Social Sciences
          ",Social Science Approaches to the Study of Chinese Society Part 1,https://www.class-central.com/course/coursera-social-science-approaches-to-the-study-of-chinese-society-part-1-8342
"Humanities
          ",Fundamentos de la escritura en español,https://www.class-central.com/course/coursera-fundamentos-de-la-escritura-en-espanol-1817
"Humanities
          ",Certificate Course in Structured Writing for Technical Documentation,https://www.class-central.com/course/canvas-network-certificate-course-in-structured-writing-for-technical-documentation-1220
"Health & Medicine
          ",Bridging the Dementia Divide: Supporting People living with Dementia,https://www.class-central.com/course/canvas-network-bridging-the-dementia-divide-supporting-people-living-with-dementia-3721
"Health & Medicine
          ",Diagnosis and prognosis biomarkers in global health,https://www.class-central.com/course/france-universite-numerique-diagnosis-and-prognosis-biomarkers-in-global-health-10958
"Health & Medicine
          ",Compassionate Care: Getting it Right,https://www.class-central.com/course/futurelearn-compassionate-care-getting-it-right-5639
"Business
          ",M&A: Structuring the Deal,https://www.class-central.com/course/edx-m-a-structuring-the-deal-3833
"Programming
          ",Parallel programming,https://www.class-central.com/course/coursera-parallel-programming-5960
"Programming
          ",Java Programming: Principles of Software Design,https://www.class-central.com/course/coursera-java-programming-principles-of-software-design-4323
"Programming
          ",Networking and Security in iOS Applications,https://www.class-central.com/course/coursera-networking-and-security-in-ios-applications-4518
"Science
          ",Survey of Forensics,https://www.class-central.com/course/open-education-by-blackboard-survey-of-forensics-1287
"Science
          ",Experimental Genome Science,https://www.class-central.com/course/coursera-experimental-genome-science-349
"Science
          ",Climate Literacy: Navigating Climate Change Conversations,https://www.class-central.com/course/coursera-climate-literacy-navigating-climate-change-conversations-844
"Computer Science
          ",The Arduino Platform and C Programming,https://www.class-central.com/course/coursera-the-arduino-platform-and-c-programming-4206
"Computer Science
          ",Hardware Security,https://www.class-central.com/course/coursera-hardware-security-1729
"Computer Science
          ",Introduction to Software Product Management,https://www.class-central.com/course/coursera-introduction-to-software-product-management-4196
"Education & Teaching
          ",Esempi di reti sociali nella didattica,https://www.class-central.com/course/eduopen-esempi-di-reti-sociali-nella-didattica-7731
"Education & Teaching
          ",La fine del viaggio di Didatech,https://www.class-central.com/course/eduopen-la-fine-del-viaggio-di-didatech-7736
"Social Sciences
          ",Understanding Korean Politics,https://www.class-central.com/course/coursera-understanding-korean-politics-7072
"Social Sciences
          ",經濟學概論：誘因與市場（Introduction to Economics: Incentive and Markets）,https://www.class-central.com/course/coursera---introduction-to-economics-incentive-and-markets-8796
"Humanities
          ",Philosophy and Human Destiny,https://www.class-central.com/course/janux-philosophy-and-human-destiny-2268
"Humanities
          ",Latin American Culture,https://www.class-central.com/course/coursera-latin-american-culture-717
"Health & Medicine
          ",ga075: 交通事故被害者生活支援教育,https://www.class-central.com/course/gacco-ga075--9038
"Health & Medicine
          ",Antimicrobial Resistance in the Food Chain,https://www.class-central.com/course/futurelearn-antimicrobial-resistance-in-the-food-chain-6995
"Business
          ",Stress Testing and Risk Regulation – Part 1,https://www.class-central.com/course/edx-stress-testing-and-risk-regulation-part-1-6003
"Business
          ",Deals in Project Finance: Case Studies and Analysis,https://www.class-central.com/course/edx-deals-in-project-finance-case-studies-and-analysis-8465
"Business
          ",M&A: Free Cash Flow (FCF) Modeling,https://www.class-central.com/course/edx-m-a-free-cash-flow-fcf-modeling-3834
"Programming
          ",Agile Software Development,https://www.class-central.com/course/coursera-agile-software-development-9513
"Programming
          ",3D Models for Virtual Reality,https://www.class-central.com/course/coursera-3d-models-for-virtual-reality-9359
"Programming
          ",Making Your First Virtual Reality Game,https://www.class-central.com/course/coursera-making-your-first-virtual-reality-game-9361
"Science
          ",Canine Theriogenology for Dog Enthusiasts,https://www.class-central.com/course/coursera-canine-theriogenology-for-dog-enthusiasts-662
"Science
          ",Chemistry: Concept Development and Application Part II,https://www.class-central.com/course/coursera-chemistry-concept-development-and-application-part-ii-1147
"Science
          ",Dark Matter in Galaxies: The Last Mystery,https://www.class-central.com/course/iversity-dark-matter-in-galaxies-the-last-mystery-1202
"Computer Science
          ",Introduction to the Internet of Things and Embedded Systems,https://www.class-central.com/course/coursera-introduction-to-the-internet-of-things-and-embedded-systems-4338
"Computer Science
          ",Cybersecurity and Its Ten Domains,https://www.class-central.com/course/coursera-cybersecurity-and-its-ten-domains-3206
"Education & Teaching
          ",College Readiness Math MOOC,https://www.class-central.com/course/desire2learn-college-readiness-math-mooc-623
"Education & Teaching
          ",Prior Learning Assessment for Educators and Industry ,https://www.class-central.com/course/canvas-network-prior-learning-assessment-for-educators-and-industry-3492
"Social Sciences
          ",Sustainable Development in the 21st Century with Ban Ki-moon,https://www.class-central.com/course/coursera-sustainable-development-in-the-21st-century-with-ban-ki-moon-10427
"Social Sciences
          ",Searching for the Grand Paris,https://www.class-central.com/course/coursera-searching-for-the-grand-paris-11069
"Humanities
          ",ISRA101 - المدخل لبيت المقدس,https://www.class-central.com/course/rwaq--isra101----3110
"Humanities
          ",The Fiction of Relationship,https://www.class-central.com/course/coursera-the-fiction-of-relationship-510
"Humanities
          ",HUM2.1x: The Ancient Greek Hero in 24 Hours (Hours 1-5): Epic and Lyric,https://www.class-central.com/course/edx-hum2-1x-the-ancient-greek-hero-in-24-hours-hours-1-5-epic-and-lyric-2429
"Health & Medicine
          ",Understanding Alzheimer’s Disease: A Molecular and Genetic Approach,https://www.class-central.com/course/edx-understanding-alzheimer-s-disease-a-molecular-and-genetic-approach-8245
"Health & Medicine
          ",Fundamentos de la Seguridad del Paciente,https://www.class-central.com/course/miriadax-fundamentos-de-la-seguridad-del-paciente-9008
"Health & Medicine
          ",The Diabetes Epidemic: a Patient-Centred Approach,https://www.class-central.com/course/futurelearn-the-diabetes-epidemic-a-patient-centred-approach-6593
"Business
          ",Risk Management Tools and Practices,https://www.class-central.com/course/edx-risk-management-tools-and-practices-6004
"Business
          ",Project Finance and Public Private Partnerships Fundamentals,https://www.class-central.com/course/edx-project-finance-and-public-private-partnerships-fundamentals-8466
"Business
          ",Accounting Principles for M&A,https://www.class-central.com/course/edx-accounting-principles-for-m-a-3830
"Programming
          ",Introduction to MongoDB,https://www.class-central.com/course/coursera-introduction-to-mongodb-9455
"Science
          ",Going Out on a Limb: The Anatomy of the Upper Limb,https://www.class-central.com/course/coursera-going-out-on-a-limb-the-anatomy-of-the-upper-limb-1049
"Science
          ",Ocean Solutions,https://www.class-central.com/course/independent-ocean-solutions-750
"Science
          ",粒子世界探秘 Exploring Particle World,https://www.class-central.com/course/coursera--exploring-particle-world-1409
"Computer Science
          ",Machine Learning: Classification,https://www.class-central.com/course/coursera-machine-learning-classification-4219
"Computer Science
          ",Software Processes and Agile Practices,https://www.class-central.com/course/coursera-software-processes-and-agile-practices-4187
"Computer Science
          ",ga122: クラウドサービス・分散システム,https://www.class-central.com/course/gacco-ga122---12246
"Education & Teaching
          ",Advanced Skills for Academic Success,https://www.class-central.com/course/open-education-by-blackboard-advanced-skills-for-academic-success-6606
"Education & Teaching
          ","Coding in your Classroom, Now!",https://www.class-central.com/course/emma-coding-in-your-classroom-now-5652
"Education & Teaching
          ",Biblioteca digitale in teoria e in pratica,https://www.class-central.com/course/emma-biblioteca-digitale-in-teoria-e-in-pratica-6050
"Social Sciences
          ",A la recherche du Grand Paris,https://www.class-central.com/course/coursera-a-la-recherche-du-grand-paris-11071
"Social Sciences
          ",Monetary Policy in the Asia Pacific,https://www.class-central.com/course/coursera-monetary-policy-in-the-asia-pacific-11646
"Social Sciences
          ",Copyright Law in the Music Business,https://www.class-central.com/course/coursera-copyright-law-in-the-music-business-11595
"Humanities
          ",ISRA102 - بيت المقدس ومسجده الأقصى: المكان والمكانة,https://www.class-central.com/course/rwaq--isra102-------3111
"Humanities
          ",The History of Terrorism,https://www.class-central.com/course/open-education-by-blackboard-the-history-of-terrorism-1882
"Humanities
          ",Ozarks History: Examining an American Culture,https://www.class-central.com/course/canvas-network-ozarks-history-examining-an-american-culture-2092
"Health & Medicine
          ",Postura Corporal: Tratamiento en ámbito escolar,https://www.class-central.com/course/miriadax-postura-corporal-tratamiento-en-ambito-escolar-4930
"Health & Medicine
          ",Health and Well-being of Older People,https://www.class-central.com/course/canvas-network-health-and-well-being-of-older-people-8033
"Health & Medicine
          ",Improving Patient Care: a Data-driven Approach,https://www.class-central.com/course/futurelearn-improving-patient-care-a-data-driven-approach-8231
"Business
          ","Measuring Risk: Equity, Fixed Income, Derivatives and FX",https://www.class-central.com/course/edx-measuring-risk-equity-fixed-income-derivatives-and-fx-6005
"Programming
          ","JavaScript, jQuery, and JSON",https://www.class-central.com/course/coursera-javascript-jquery-and-json-9568
"Programming
          ",Building Database Applications in PHP,https://www.class-central.com/course/coursera-building-database-applications-in-php-9570
"Programming
          ",Software Design Methods and Tools,https://www.class-central.com/course/coursera-software-design-methods-and-tools-9652
"Science
          ","Energy, the Environment, and Our Future",https://www.class-central.com/course/coursera-energy-the-environment-and-our-future-679
"Science
          ","Global Sustainable Energy: Past, Present and Future",https://www.class-central.com/course/coursera-global-sustainable-energy-past-present-and-future-536
"Computer Science
          ",Mastering the Software Engineering Interview,https://www.class-central.com/course/coursera-mastering-the-software-engineering-interview-4261
"Education & Teaching
          ",Precorso di Calcolo,https://www.class-central.com/course/eduopen-precorso-di-calcolo-7696
"Education & Teaching
          ",(K-12) Teaching Math Through Problem-Solving K-12,https://www.class-central.com/course/canvas-network-k-12-teaching-math-through-problem-solving-k-12-6712
"Social Sciences
          ",Макроэкономика  (вводный курс),https://www.class-central.com/course/coursera----12404
"Social Sciences
          ",Правовое обеспечение бизнеса в России,https://www.class-central.com/course/coursera------12149
"Humanities
          ",HUM2.2x: The Ancient Greek Hero in 24 Hours (Hours 6-11): Signs of the Hero in Epic and Iconography,https://www.class-central.com/course/edx-hum2-2x-the-ancient-greek-hero-in-24-hours-hours-6-11-signs-of-the-hero-in-epic-and-iconography-2502
"Humanities
          ",中国古代文化,https://www.class-central.com/course/coursera--2350
"Humanities
          ",Writing II: Rhetorical Composing,https://www.class-central.com/course/coursera-writing-ii-rhetorical-composing-633
"Health & Medicine
          ",Radiologia veterinaria e Medicina nucleare,https://www.class-central.com/course/federica-radiologia-veterinaria-e-medicina-nucleare-7541
"Health & Medicine
          ",Transitioning to Value-Based Care,https://www.class-central.com/course/independent-transitioning-to-value-based-care-9538
"Business
          ",Risks in Project Finance: Case Studies and Analysis,https://www.class-central.com/course/edx-risks-in-project-finance-case-studies-and-analysis-8467
"Business
          ",M&A Professional Certificate Examination,https://www.class-central.com/course/edx-m-a-professional-certificate-examination-3970
"Programming
          ",C# Programming for Unity Game Development Capstone Project,https://www.class-central.com/course/coursera-c-programming-for-unity-game-development-capstone-project-10138
"Programming
          ",API Development on Google Cloud's Apigee API Platform,https://www.class-central.com/course/coursera-api-development-on-google-cloud-s-apigee-api-platform-10486
"Science
          ",Analytical Chemistry / Instrumental Analysis,https://www.class-central.com/course/coursera-analytical-chemistry-instrumental-analysis-838
"Science
          ",History of Science to the age of Newton,https://www.class-central.com/course/janux-history-of-science-to-the-age-of-newton-1591
"Science
          ",Computational Molecular Evolution,https://www.class-central.com/course/coursera-computational-molecular-evolution-651
"Computer Science
          ",Agile Planning for Software Products,https://www.class-central.com/course/coursera-agile-planning-for-software-products-4235
"Computer Science
          ",Programming for the Internet of Things Project,https://www.class-central.com/course/coursera-programming-for-the-internet-of-things-project-5118
"Education & Teaching
          ",(K-12) Communicating in Mathematics in the K-12 Classroom,https://www.class-central.com/course/canvas-network-k-12-communicating-in-mathematics-in-the-k-12-classroom-6725
"Education & Teaching
          ",(K-12) Integrating CCRS and Literacy K-12,https://www.class-central.com/course/canvas-network-k-12-integrating-ccrs-and-literacy-k-12-6713
"Social Sciences
          "," Comercio, Inmigración y Tipos de Cambio en un Mundo Globalizado",https://www.class-central.com/course/coursera-comercio-inmigracion-y-tipos-de-cambio-en-un-mundo-globalizado-12290
"Social Sciences
          ",Positive Psychology: Resilience Skills,https://www.class-central.com/course/coursera-positive-psychology-resilience-skills-8331
"Social Sciences
          ","Bienestar, equidad y derechos humanos",https://www.class-central.com/course/coursera-bienestar-equidad-y-derechos-humanos-8487
"Humanities
          ",Conocer el Mediterráneo,https://www.class-central.com/course/miriadax-conocer-el-mediterraneo-2225
"Humanities
          ",Origins and Progression of Sports in America,https://www.class-central.com/course/open-education-by-blackboard-origins-and-progression-of-sports-in-america-2058
"Humanities
          ",Cada Dia Spanish - Daily Conversations,https://www.class-central.com/course/canvas-network-cada-dia-spanish-daily-conversations-2273
"Health & Medicine
          ",Microbiologia e Immunologia,https://www.class-central.com/course/federica-microbiologia-e-immunologia-7576
"Health & Medicine
          ",Understanding Dementia: A Course for Relatives,https://www.class-central.com/course/canvas-network-understanding-dementia-a-course-for-relatives-4802
"Business
          ",M&A: Concepts and Theories,https://www.class-central.com/course/edx-m-a-concepts-and-theories-3831
"Business
          ",Risk Management Professional Certificate Examination,https://www.class-central.com/course/edx-risk-management-professional-certificate-examination-6001
"Business
          ",Introduction to Risk Management,https://www.class-central.com/course/edx-introduction-to-risk-management-6006
"Programming
          ",ООП и паттерны проектирования в Python,https://www.class-central.com/course/coursera------python-11232
"Programming
          ",Programming for Level Design,https://www.class-central.com/course/coursera-programming-for-level-design-11244
"Programming
          ",Core Database Concepts,https://www.class-central.com/course/coursera-core-database-concepts-11167
"Programming
          ",Character Setup and Animation,https://www.class-central.com/course/coursera-character-setup-and-animation-12381
"Science
          ",PHYS_102x: Electricity & Magnetism,https://www.class-central.com/course/edx-phys_102x-electricity-magnetism-925
"Science
          ",Physical Geology for Science and Engineering majors,https://www.class-central.com/course/janux-physical-geology-for-science-and-engineering-majors-1590
"Science
          ",Introduction to Chemistry,https://www.class-central.com/course/coursera-introduction-to-chemistry-1351
"Computer Science
          ",Internet Connection: How to Get Online?,https://www.class-central.com/course/coursera-internet-connection-how-to-get-online-9158
"Computer Science
          ",Data Communications and Network Services,https://www.class-central.com/course/coursera-data-communications-and-network-services-9160
"Education & Teaching
          ",(K-12) Integrating Technology in the K-12 Classroom,https://www.class-central.com/course/canvas-network-k-12-integrating-technology-in-the-k-12-classroom-6722
"Education & Teaching
          ",Metodi e strumenti di identificazione dei saperi esperienziali,https://www.class-central.com/course/eduopen-metodi-e-strumenti-di-identificazione-dei-saperi-esperienziali-7734
"Education & Teaching
          ","Educazione degli adulti, lifelong learning e approcci per competenze",https://www.class-central.com/course/eduopen-educazione-degli-adulti-lifelong-learning-e-approcci-per-competenze-7729
"Social Sciences
          ",Taxation of Business Entities I: Corporations,https://www.class-central.com/course/coursera-taxation-of-business-entities-i-corporations-9682
"Social Sciences
          ",Innovative Finance: Hacking finance to change the world ,https://www.class-central.com/course/coursera-innovative-finance-hacking-finance-to-change-the-world-9707
"Social Sciences
          ",Sustainable Tourism – promoting environmental public health,https://www.class-central.com/course/coursera-sustainable-tourism-promoting-environmental-public-health-10334
"Humanities
          ",The World Columbian Exposition,https://www.class-central.com/course/canvas-network-the-world-columbian-exposition-2333
"Humanities
          ",Human Nature in Film: Topics in Philosophy,https://www.class-central.com/course/canvas-network-human-nature-in-film-topics-in-philosophy-2277
"Humanities
          ",Latino Popular Culture for the Clueless,https://www.class-central.com/course/coursera-latino-popular-culture-for-the-clueless-2384
"Health & Medicine
          ",Malattie infettive in età pediatrica,https://www.class-central.com/course/federica-malattie-infettive-in-eta-pediatrica-7539
"Health & Medicine
          ",Leadership for Healthcare Improvement and Innovation,https://www.class-central.com/course/futurelearn-leadership-for-healthcare-improvement-and-innovation-8343
"Health & Medicine
          ",Mini Medical School,https://www.class-central.com/course/canvas-network-mini-medical-school-2271
"Business
          ",Documentation in Project Finance,https://www.class-central.com/course/edx-documentation-in-project-finance-8468
"Business
          ",Project Finance and the Public Private Partnership Examination,https://www.class-central.com/course/edx-project-finance-and-the-public-private-partnership-examination-8470
"Business
          ",M&A Concepts and Theories: Advanced Topics,https://www.class-central.com/course/edx-m-a-concepts-and-theories-advanced-topics-3832
"Programming
          ",Competitive Programmer's Core Skills,https://www.class-central.com/course/coursera-competitive-programmer-s-core-skills-11713
"Programming
          ",Mobiles for Development,https://www.class-central.com/course/independent-mobiles-for-development-1272
"Programming
          ",Database Infrastructure Fundamentals,https://www.class-central.com/course/edx-database-infrastructure-fundamentals-11644
"Programming
          ",Python 3 : des fondamentaux aux concepts avancés du langage,https://www.class-central.com/course/france-universite-numerique-python-3-des-fondamentaux-aux-concepts-avances-du-langage-11011
"Science
          ",Marine Megafauna: An Introduction to Marine Science and Conservation,https://www.class-central.com/course/coursera-marine-megafauna-an-introduction-to-marine-science-and-conservation-1522
"Science
          ",Retos agricultura y alimentación en el s.XXI,https://www.class-central.com/course/upv-x-retos-agricultura-y-alimentacion-en-el-s-xxi-1743
"Computer Science
          ",Обучение на размеченных данных,https://www.class-central.com/course/coursera-----5543
"Computer Science
          ",Поиск структуры в данных,https://www.class-central.com/course/coursera-----5517
"Education & Teaching
          ",Politiche europee e nazionali per la validazione degli apprendimenti pregressi,https://www.class-central.com/course/eduopen-politiche-europee-e-nazionali-per-la-validazione-degli-apprendimenti-pregressi-7725
"Education & Teaching
          ",Organizzazione dei servizi di convalida e certificazione delle competenze,https://www.class-central.com/course/eduopen-organizzazione-dei-servizi-di-convalida-e-certificazione-delle-competenze-7721
"Education & Teaching
          ",Counselling e accompagnamento per l’individuazione delle competenze,https://www.class-central.com/course/eduopen-counselling-e-accompagnamento-per-l-individuazione-delle-competenze-7726
"Social Sciences
          ",Measuring Causal Effects in the Social Sciences,https://www.class-central.com/course/coursera-measuring-causal-effects-in-the-social-sciences-666
"Social Sciences
          ",English for Media Literacy,https://www.class-central.com/course/coursera-english-for-media-literacy-2839
"Social Sciences
          ",America's Unwritten Constitution,https://www.class-central.com/course/coursera-america-s-unwritten-constitution-3008
"Humanities
          ",00690242_2x: Historical Relic Treasures and Cultural China: Part 2,https://www.class-central.com/course/edx-00690242_2x-historical-relic-treasures-and-cultural-china-part-2-2623
"Health & Medicine
          ",De la granja a la mesa: La seguridad alimentaria en la Unión Europea,https://www.class-central.com/course/edx-de-la-granja-a-la-mesa-la-seguridad-alimentaria-en-la-union-europea-3898
"Health & Medicine
          ",El abordaje multidisciplinar de las demencias,https://www.class-central.com/course/miriadax-el-abordaje-multidisciplinar-de-las-demencias-5161
"Business
          ",Stress Testing and Risk Regulation – Part 2,https://www.class-central.com/course/edx-stress-testing-and-risk-regulation-part-2-6002
"Business
          ",Deal Structures in Project Finance,https://www.class-central.com/course/edx-deal-structures-in-project-finance-8469
"Programming
          ",Programmation objet immersive en Pharo / Live Object Programming in Pharo,https://www.class-central.com/course/france-universite-numerique-programmation-objet-immersive-en-pharo-live-object-programming-in-pharo-5825
"Programming
          ",Projet de programmation (en Java),https://www.class-central.com/course/coursera-projet-de-programmation-en-java-12186
"Computer Science
          ","Graph Search, Shortest Paths, and Data Structures",https://www.class-central.com/course/coursera-graph-search-shortest-paths-and-data-structures-7354
"Computer Science
          ",Cyber Threats and Attack Vectors,https://www.class-central.com/course/coursera-cyber-threats-and-attack-vectors-9420
"Computer Science
          ",Архитектура ЭВМ (Computer Architecture),https://www.class-central.com/course/coursera---computer-architecture-9590
"Education & Teaching
          ",Summer School in Sociologies of Education (SUSEES),https://www.class-central.com/course/emma-summer-school-in-sociologies-of-education-susees-6052
"Social Sciences
          ",Global Environmental Management,https://www.class-central.com/course/coursera-global-environmental-management-4087
"Social Sciences
          ","Social Norms, Social Change I",https://www.class-central.com/course/coursera-social-norms-social-change-i-5910
"Humanities
          ",HUM2.3x: The Ancient Greek Hero in 24 Hours (Hours 12-15): Cult of Heroes,https://www.class-central.com/course/edx-hum2-3x-the-ancient-greek-hero-in-24-hours-hours-12-15-cult-of-heroes-2624
"Humanities
          ",China300x: Chinese Thought: Ancient Wisdom Meets Modern Science,https://www.class-central.com/course/edx-china300x-chinese-thought-ancient-wisdom-meets-modern-science-2471
"Business
          ",The Project Finance Process,https://www.class-central.com/course/edx-the-project-finance-process-8471
"Business
          ",Islamic Money Markets and Sukuk,https://www.class-central.com/course/edx-islamic-money-markets-and-sukuk-7868
"Programming
          ",Initiation à la programmation (en C++),https://www.class-central.com/course/coursera-initiation-a-la-programmation-en-c-644
"Programming
          ",Getting started with Augmented Reality,https://www.class-central.com/course/coursera-getting-started-with-augmented-reality-6752
"Computer Science
          ",Natural Language Processing,https://www.class-central.com/course/coursera-natural-language-processing-9603
"Computer Science
          ",Deep Learning in Computer Vision,https://www.class-central.com/course/coursera-deep-learning-in-computer-vision-9608
"Computer Science
          ",Asymmetric Cryptography and Key Management,https://www.class-central.com/course/coursera-asymmetric-cryptography-and-key-management-9533
"Education & Teaching
          ",Coaching K12 Writers,https://www.class-central.com/course/canvas-network-coaching-k12-writers-6814
"Education & Teaching
          ",He Named Me Malala: Inspiring Girls in STEM,https://www.class-central.com/course/canvas-network-he-named-me-malala-inspiring-girls-in-stem-6959
"Social Sciences
          ",O Poder da Macroeconomia: princípios da economia no mundo real (em Português),https://www.class-central.com/course/coursera-o-poder-da-macroeconomia-principios-da-economia-no-mundo-real-em-portugues-4304
"Social Sciences
          ",The Power of Markets II: Market Structure and Firm Behavior,https://www.class-central.com/course/coursera-the-power-of-markets-ii-market-structure-and-firm-behavior-4900
"Humanities
          ",HUM2.4x: The Ancient Greek Hero in 24 Hours (Hours 16-21): The Hero in Tragedy,https://www.class-central.com/course/edx-hum2-4x-the-ancient-greek-hero-in-24-hours-hours-16-21-the-hero-in-tragedy-2626
"Humanities
          ","Global History Lab, Part 2",https://www.class-central.com/course/novoed-global-history-lab-part-2-2372
"Business
          ",Essentials of Program Strategy and Evaluation,https://www.class-central.com/course/stanford-openedx-essentials-of-program-strategy-and-evaluation-8981
"Business
          ",Family Business – Strategy Essentials,https://www.class-central.com/course/edx-family-business-strategy-essentials-7883
"Business
          ",Customer Protection Rule 15C3-3,https://www.class-central.com/course/edx-customer-protection-rule-15c3-3-8434
"Computer Science
          ",Peer-to-Peer Protocols and Local Area Networks,https://www.class-central.com/course/coursera-peer-to-peer-protocols-and-local-area-networks-9266
"Computer Science
          ",Introduction to Cloud Identity,https://www.class-central.com/course/coursera-introduction-to-cloud-identity-10785
"Computer Science
          ",API Security on Google Cloud's Apigee API Platform,https://www.class-central.com/course/coursera-api-security-on-google-cloud-s-apigee-api-platform-10487
"Education & Teaching
          ",Instructional Design Service Course: Gain Experience for Good,https://www.class-central.com/course/canvas-network-instructional-design-service-course-gain-experience-for-good-5648
"Education & Teaching
          ",Providing Students with Useful Feedback,https://www.class-central.com/course/canvas-network-providing-students-with-useful-feedback-7129
"Social Sciences
          ",A Law Student's Toolkit,https://www.class-central.com/course/coursera-a-law-student-s-toolkit-4897
"Social Sciences
          ",Economic Growth and Distributive Justice Part II - Maximize Social Wellbeing,https://www.class-central.com/course/coursera-economic-growth-and-distributive-justice-part-ii-maximize-social-wellbeing-5732
"Social Sciences
          ",Cities are back in town : sociología urbana para un mundo globalizado,https://www.class-central.com/course/coursera-cities-are-back-in-town-sociologia-urbana-para-un-mundo-globalizado-6622
"Business
          ",Cómo Convertirse en un Líder Exitoso (Entrenamiento de Liderazgo Inclusivo),https://www.class-central.com/course/edx-como-convertirse-en-un-lider-exitoso-entrenamiento-de-liderazgo-inclusivo-8459
"Business
          ",Gerenciamento de Finanças Pessoais,https://www.class-central.com/course/canvas-network-gerenciamento-de-financas-pessoais-1555
"Computer Science
          ",Internet of Things V2: DragonBoard™ bring up and community ecosystem,https://www.class-central.com/course/coursera-internet-of-things-v2-dragonboard-bring-up-and-community-ecosystem-10379
"Education & Teaching
          ",Elementi di Metodologia della Ricerca Educativa (Ed. 2016),https://www.class-central.com/course/eduopen-elementi-di-metodologia-della-ricerca-educativa-ed-2016-7683
"Education & Teaching
          ",Introduzione a MRE (Ed. 2016),https://www.class-central.com/course/eduopen-introduzione-a-mre-ed-2016-7728
"Social Sciences
          ",Introduction to Economic Theories,https://www.class-central.com/course/coursera-introduction-to-economic-theories-8027
"Social Sciences
          ",Droit International de l'Eau Douce,https://www.class-central.com/course/coursera-droit-international-de-l-eau-douce-8623
"Engineering
          ",Mechanical Measurement Systems,https://www.class-central.com/course/nptel-mechanical-measurement-systems-10084
"Computer Science
          ",Solving Algorithms for Discrete Optimization,https://www.class-central.com/course/coursera-solving-algorithms-for-discrete-optimization-11219
"Computer Science
          ",Machine Learning with Python,https://www.class-central.com/course/coursera-machine-learning-with-python-11714
"Social Sciences
          ",Sustainable Business Enterprises,https://www.class-central.com/course/coursera-sustainable-business-enterprises-8464
"Social Sciences
          ",Comment rédiger et publier un article scientifique (Enseignement par projet),https://www.class-central.com/course/coursera-comment-rediger-et-publier-un-article-scientifique-enseignement-par-projet-8560
"Engineering
          ",Multiphase Flows,https://www.class-central.com/course/nptel-multiphase-flows-10089
"Engineering
          ",Photogeology In Terrain Evaluation (Part – 1),https://www.class-central.com/course/nptel-photogeology-in-terrain-evaluation-part-1-10091
"Engineering
          ",Mechanism and Robot Kinematics,https://www.class-central.com/course/nptel-mechanism-and-robot-kinematics-10104
"Social Sciences
          ",Positive Psychology: Applications and Interventions,https://www.class-central.com/course/coursera-positive-psychology-applications-and-interventions-8332
"Social Sciences
          ",Evaluación de peligros y riesgos por fenómenos naturales,https://www.class-central.com/course/coursera-evaluacion-de-peligros-y-riesgos-por-fenomenos-naturales-9520
"Engineering
          ",Fluid Machines,https://www.class-central.com/course/nptel-fluid-machines-6562
"Engineering
          ",Metal Cutting and Machine Tools,https://www.class-central.com/course/nptel-metal-cutting-and-machine-tools-10105
"Social Sciences
          ",U.S. Federal Taxation Capstone,https://www.class-central.com/course/coursera-u-s-federal-taxation-capstone-9683
"Social Sciences
          ","The Sustainable Development Goals – A global, transdisciplinary vision for the future",https://www.class-central.com/course/coursera-the-sustainable-development-goals-a-global-transdisciplinary-vision-for-the-future-10311
"Social Sciences
          ",Risk in Modern Society ,https://www.class-central.com/course/coursera-risk-in-modern-society-10210
